,raw_Time,raw,rendered_Time,rendered
1639089,9.73342,,,
1639090,9.71535,,,
1639091,9.69724,,,
1639092,9.67908,,,
1639093,9.66088,,,
1639094,9.64264,,,
1639095,9.62436,,,
1639096,9.60604,,,
1639097,9.58767,,,
1639098,9.56926,,,
1639099,9.55081,,,
1639100,9.53232,,,
1639101,9.51379,,,
1639102,9.49521,,,
1639103,9.47659,,,
1639104,9.45793,,,
1639105,9.43923,,,
1639106,9.42049,,,
1639107,9.40171,,,
1639108,9.38288,,,
1639109,9.36402,,,
1639110,9.34511,,,
1639111,9.32616,,,
1639112,9.30717,,,
1639113,9.28815,,,
1639114,9.26907,,,
1639115,9.24996,,,
1639116,9.23081,,,
1639117,9.21162,,,
1639118,9.19239,,,
1639119,9.17312,,,
1639120,9.1538,,,
1639121,9.13445,,,
1639122,9.11506,,,
1639123,9.09562,,,
1639124,9.07615,,,
1639125,9.05664,,,
1639126,9.03709,,,
1639127,9.01749,,,
1639128,8.99786,,,
1639129,8.97819,,,
1639130,8.95848,,,
1639131,8.93873,,,
1639132,8.91894,,,
1639133,8.89911,,,
1639134,8.87924,,,
1639135,8.85934,,,
1639136,8.83939,,,
1639137,8.81941,,,
1639138,8.79939,,,
1639139,8.77933,,,
1639140,8.75923,,,
1639141,8.73909,,,
1639142,8.71891,,,
1639143,8.6987,,,
1639144,8.67844,,,
1639145,8.65815,,,
1639146,8.63783,,,
1639147,8.61746,,,
1639148,8.59705,,,
1639149,8.57661,,,
1639150,8.55613,,,
1639151,8.53561,,,
1639152,8.51506,,,
1639153,8.49447,,,
1639154,8.47384,,,
1639155,8.45317,,,
1639156,8.43247,,,
1639157,8.41173,,,
1639158,8.39095,,,
1639159,8.37014,,,
1639160,8.34928,,,
1639161,8.3284,,,
1639162,8.30747,,,
1639163,8.28651,,,
1639164,8.26551,,,
1639165,8.24448,,,
1639166,8.22341,,,
1639167,8.20231,,,
1639168,8.18116,,,
1639169,8.15999,,,
1639170,8.13877,,,
1639171,8.11753,,,
1639172,8.09624,,,
1639173,8.07492,,,
1639174,8.05357,,,
1639175,8.03218,,,
1639176,8.01075,,,
1639177,7.98929,,,
1639178,7.96779,,,
1639179,7.94626,,,
1639180,7.92469,,,
1639181,7.90309,,,
1639182,7.88146,,,
1639183,7.85979,,,
1639184,7.83808,,,
1639185,7.81635,,,
1639186,7.79457,,,
1639187,7.77276,,,
1639188,7.75092,,,
1639189,7.72905,,,
1639190,7.70714,,,
1639191,7.6852,,,
1639192,7.66322,,,
1639193,7.64121,,,
1639194,7.61916,,,
1639195,7.59709,,,
1639196,7.57498,,,
1639197,7.55283,,,
1639198,7.53066,,,
1639199,7.50845,,,
1639200,7.4862,,,
1639201,7.46393,,,
1639202,7.44162,,,
1639203,7.41928,,,
1639204,7.3969,,,
1639205,7.3745,,,
1639206,7.35206,,,
1639207,7.32959,,,
1639208,7.30708,,,
1639209,7.28455,,,
1639210,7.26198,,,
1639211,7.23938,,,
1639212,7.21675,,,
1639213,7.19409,,,
1639214,7.1714,,,
1639215,7.14867,,,
1639216,7.12591,,,
1639217,7.10313,,,
1639218,7.08031,,,
1639219,7.05746,,,
1639220,7.03458,,,
1639221,7.01166,,,
1639222,6.98872,,,
1639223,6.96575,,,
1639224,6.94274,,,
1639225,6.91971,,,
1639226,6.89665,,,
1639227,6.87355,,,
1639228,6.85043,,,
1639229,6.82727,,,
1639230,6.80409,,,
1639231,6.78087,,,
1639232,6.75763,,,
1639233,6.73435,,,
1639234,6.71105,,,
1639235,6.68771,,,
1639236,6.66435,,,
1639237,6.64096,,,
1639238,6.61754,,,
1639239,6.59409,,,
1639240,6.57061,,,
1639241,6.5471,,,
1639242,6.52357,,,
1639243,6.5,,,
1639244,6.47641,,,
1639245,6.45278,,,
1639246,6.42913,,,
1639247,6.40546,,,
1639248,6.38175,,,
1639249,6.35801,,,
1639250,6.33425,,,
1639251,6.31046,,,
1639252,6.28664,,,
1639253,6.2628,,,
1639254,6.23892,,,
1639255,6.21502,,,
1639256,6.1911,,,
1639257,6.16714,,,
1639258,6.14316,,,
1639259,6.11915,,,
1639260,6.09512,,,
1639261,6.07105,,,
1639262,6.04696,,,
1639263,6.02285,,,
1639264,5.99871,,,
1639265,5.97454,,,
1639266,5.95034,,,
1639267,5.92612,,,
1639268,5.90188,,,
1639269,5.8776,,,
1639270,5.85331,,,
1639271,5.82898,,,
1639272,5.80463,,,
1639273,5.78026,,,
1639274,5.75586,,,
1639275,5.73143,,,
1639276,5.70698,,,
1639277,5.68251,,,
1639278,5.658,,,
1639279,5.63348,,,
1639280,5.60893,,,
1639281,5.58435,,,
1639282,5.55975,,,
1639283,5.53513,,,
1639284,5.51048,,,
1639285,5.48581,,,
1639286,5.46111,,,
1639287,5.43639,,,
1639288,5.41165,,,
1639289,5.38688,,,
1639290,5.36209,,,
1639291,5.33728,,,
1639292,5.31244,,,
1639293,5.28758,,,
1639294,5.26269,,,
1639295,5.23778,,,
1639296,5.21285,,,
1639297,5.1879,,,
1639298,5.16292,,,
1639299,5.13792,,,
1639300,5.1129,,,
1639301,5.08786,,,
1639302,5.06279,,,
1639303,5.0377,,,
1639304,5.01259,,,
1639305,4.98746,,,
1639306,4.9623,,,
1639307,4.93713,,,
1639308,4.91193,,,
1639309,4.88671,,,
1639310,4.86147,,,
1639311,4.83621,,,
1639312,4.81092,,,
1639313,4.78562,,,
1639314,4.76029,,,
1639315,4.73495,,,
1639316,4.70958,,,
1639317,4.68419,,,
1639318,4.65878,,,
1639319,4.63335,,,
1639320,4.60791,,,
1639321,4.58244,,,
1639322,4.55695,,,
1639323,4.53144,,,
1639324,4.50591,,,
1639325,4.48036,,,
1639326,4.45479,,,
1639327,4.4292,,,
1639328,4.40359,,,
1639329,4.37797,,,
1639330,4.35232,,,
1639331,4.32665,,,
1639332,4.30097,,,
1639333,4.27527,,,
1639334,4.24954,,,
1639335,4.2238,,,
1639336,4.19804,,,
1639337,4.17227,,,
1639338,4.14647,,,
1639339,4.12066,,,
1639340,4.09482,,,
1639341,4.06897,,,
1639342,4.04311,,,
1639343,4.01722,,,
1639344,3.99132,,,
1639345,3.9654,,,
1639346,3.93946,,,
1639347,3.9135,,,
1639348,3.88753,,,
1639349,3.86154,,,
1639350,3.83553,,,
1639351,3.80951,,,
1639352,3.78347,,,
1639353,3.75741,,,
1639354,3.73134,,,
1639355,3.70525,,,
1639356,3.67914,,,
1639357,3.65302,,,
1639358,3.62688,,,
1639359,3.60073,,,
1639360,3.57456,,,
1639361,3.54838,,,
1639362,3.52217,,,
1639363,3.49596,,,
1639364,3.46973,,,
1639365,3.44348,,,
1639366,3.41722,,,
1639367,3.39094,,,
1639368,3.36465,,,
1639369,3.33834,,,
1639370,3.31202,,,
1639371,3.28568,,,
1639372,3.25933,,,
1639373,3.23297,,,
1639374,3.20659,,,
1639375,3.1802,,,
1639376,3.15379,,,
1639377,3.12737,,,
1639378,3.10093,,,
1639379,3.07449,,,
1639380,3.04803,,,
1639381,3.02155,,,
1639382,2.99506,,,
1639383,2.96856,,,
1639384,2.94205,,,
1639385,2.91552,,,
1639386,2.88898,,,
1639387,2.86243,,,
1639388,2.83586,,,
1639389,2.80928,,,
1639390,2.78269,,,
1639391,2.75609,,,
1639392,2.72948,,,
1639393,2.70285,,,
1639394,2.67621,,,
1639395,2.64956,,,
1639396,2.6229,,,
1639397,2.59623,,,
1639398,2.56955,,,
1639399,2.54285,,,
1639400,2.51614,,,
1639401,2.48943,,,
1639402,2.4627,,,
1639403,2.43596,,,
1639404,2.40921,,,
1639405,2.38245,,,
1639406,2.35567,,,
1639407,2.32889,,,
1639408,2.3021,,,
1639409,2.2753,,,
1639410,2.24849,,,
1639411,2.22167,,,
1639412,2.19483,,,
1639413,2.16799,,,
1639414,2.14114,,,
1639415,2.11428,,,
1639416,2.08741,,,
1639417,2.06054,,,
1639418,2.03365,,,
1639419,2.00675,,,
1639420,1.97985,,,
1639421,1.95293,,,
1639422,1.92601,,,
1639423,1.89908,,,
1639424,1.87214,,,
1639425,1.84519,,,
1639426,1.81824,,,
1639427,1.79127,,,
1639428,1.7643,,,
1639429,1.73732,,,
1639430,1.71034,,,
1639431,1.68334,,,
1639432,1.65634,,,
1639433,1.62933,,,
1639434,1.60232,,,
1639435,1.57529,,,
1639436,1.54826,,,
1639437,1.52123,,,
1639438,1.49418,,,
1639439,1.46713,,,
1639440,1.44008,,,
1639441,1.41301,,,
1639442,1.38594,,,
1639443,1.35887,,,
1639444,1.33179,,,
1639445,1.3047,,,
1639446,1.27761,,,
1639447,1.25051,,,
1639448,1.22341,,,
1639449,1.1963,,,
1639450,1.16918,,,
1639451,1.14207,,,
1639452,1.11494,,,
1639453,1.08781,,,
1639454,1.06068,,,
1639455,1.03354,,,
1639456,1.0064,,,
1639457,0.979248,,,
1639458,0.952097,,,
1639459,0.92494,,,
1639460,0.89778,,,
1639461,0.870616,,,
1639462,0.843448,,,
1639463,0.816277,,,
1639464,0.789102,,,
1639465,0.761923,,,
1639466,0.734741,,,
1639467,0.707556,,,
1639468,0.680367,,,
1639469,0.653176,,,
1639470,0.625982,,,
1639471,0.598785,,,
1639472,0.571586,,,
1639473,0.544384,,,
1639474,0.517179,,,
1639475,0.489972,,,
1639476,0.462764,,,
1639477,0.435553,,,
1639478,0.40834,,,
1639479,0.381125,,,
1639480,0.353909,,,
1639481,0.326691,,,
1639482,0.299472,,,
1639483,0.272251,,,
1639484,0.24503,,,
1639485,0.217807,,,
1639486,0.190583,,,
1639487,0.163359,,,
1639488,0.136133,,,
1639489,0.108907,,,
1639490,0.0816809,,,
1639491,0.0544541,,,
1639492,0.0272271,,,
1639493,-8.28344e-14,,,
1639494,-0.0272271,,,
1639495,-0.0544541,,,
1639496,-0.0816809,,,
1639497,-0.108907,,,
1639498,-0.136133,,,
1639499,-0.163359,,,
1639500,-0.190583,,,
1639501,-0.217807,,,
1639502,-0.24503,,,
1639503,-0.272251,,,
1639504,-0.299472,,,
1639505,-0.326691,,,
1639506,-0.353909,,,
1639507,-0.381125,,,
1639508,-0.40834,,,
1639509,-0.435553,,,
1639510,-0.462764,,,
1639511,-0.489972,,,
1639512,-0.517179,,,
1639513,-0.544384,,,
1639514,-0.571586,,,
1639515,-0.598785,,,
1639516,-0.625982,,,
1639517,-0.653176,,,
1639518,-0.680367,,,
1639519,-0.707556,,,
1639520,-0.734741,,,
1639521,-0.761923,,,
1639522,-0.789102,,,
1639523,-0.816277,,,
1639524,-0.843448,,,
1639525,-0.870616,,,
1639526,-0.89778,,,
1639527,-0.92494,,,
1639528,-0.952097,,,
1639529,-0.979248,,,
1639530,-1.0064,,,
1639531,-1.03354,,,
1639532,-1.06068,,,
1639533,-1.08781,,,
1639534,-1.11494,,,
1639535,-1.14207,,,
1639536,-1.16918,,,
1639537,-1.1963,,,
1639538,-1.22341,,,
1639539,-1.25051,,,
1639540,-1.27761,,,
1639541,-1.3047,,,
1639542,-1.33179,,,
1639543,-1.35887,,,
1639544,-1.38594,,,
1639545,-1.41301,,,
1639546,-1.44008,,,
1639547,-1.46713,,,
1639548,-1.49418,,,
1639549,-1.52123,,,
1639550,-1.54826,,,
1639551,-1.57529,,,
1639552,-1.60232,,,
1639553,-1.62933,,,
1639554,-1.65634,,,
1639555,-1.68334,,,
1639556,-1.71034,,,
1639557,-1.73732,,,
1639558,-1.7643,,,
1639559,-1.79127,,,
1639560,-1.81824,,,
1639561,-1.84519,,,
1639562,-1.87214,,,
1639563,-1.89908,,,
1639564,-1.92601,,,
1639565,-1.95293,,,
1639566,-1.97985,,,
1639567,-2.00675,,,
1639568,-2.03365,,,
1639569,-2.06054,,,
1639570,-2.08741,,,
1639571,-2.11428,,,
1639572,-2.14114,,,
1639573,-2.16799,,,
1639574,-2.19483,,,
1639575,-2.22167,,,
1639576,-2.24849,,,
1639577,-2.2753,,,
1639578,-2.3021,,,
1639579,-2.32889,,,
1639580,-2.35567,,,
1639581,-2.38245,,,
1639582,-2.40921,,,
1639583,-2.43596,,,
1639584,-2.4627,,,
1639585,-2.48943,,,
1639586,-2.51614,,,
1639587,-2.54285,,,
1639588,-2.56955,,,
1639589,-2.59623,,,
1639590,-2.6229,,,
1639591,-2.64956,,,
1639592,-2.67621,,,
1639593,-2.70285,,,
1639594,-2.72948,,,
1639595,-2.75609,,,
1639596,-2.78269,,,
1639597,-2.80928,,,
1639598,-2.83586,,,
1639599,-2.86243,,,
1639600,-2.88898,,,
1639601,-2.91552,,,
1639602,-2.94205,,,
1639603,-2.96856,,,
1639604,-2.99506,,,
1639605,-3.02155,,,
1639606,-3.04803,,,
1639607,-3.07449,,,
1639608,-3.10093,,,
1639609,-3.12737,,,
1639610,-3.15379,,,
1639611,-3.1802,,,
1639612,-3.20659,,,
1639613,-3.23297,,,
1639614,-3.25933,,,
1639615,-3.28568,,,
1639616,-3.31202,,,
1639617,-3.33834,,,
1639618,-3.36465,,,
1639619,-3.39094,,,
1639620,-3.41722,,,
1639621,-3.44348,,,
1639622,-3.46973,,,
1639623,-3.49596,,,
1639624,-3.52217,,,
1639625,-3.54838,,,
1639626,-3.57456,,,
1639627,-3.60073,,,
1639628,-3.62688,,,
1639629,-3.65302,,,
1639630,-3.67914,,,
1639631,-3.70525,,,
1639632,-3.73134,,,
1639633,-3.75741,,,
1639634,-3.78347,,,
1639635,-3.80951,,,
1639636,-3.83553,,,
1639637,-3.86154,,,
1639638,-3.88753,,,
1639639,-3.9135,,,
1639640,-3.93946,,,
1639641,-3.9654,,,
1639642,-3.99132,,,
1639643,-4.01722,,,
1639644,-4.04311,,,
1639645,-4.06897,,,
1639646,-4.09482,,,
1639647,-4.12066,,,
1639648,-4.14647,,,
1639649,-4.17227,,,
1639650,-4.19804,,,
1639651,-4.2238,,,
1639652,-4.24954,,,
1639653,-4.27527,,,
1639654,-4.30097,,,
1639655,-4.32665,,,
1639656,-4.35232,,,
1639657,-4.37797,,,
1639658,-4.40359,,,
1639659,-4.4292,,,
1639660,-4.45479,,,
1639661,-4.48036,,,
1639662,-4.50591,,,
1639663,-4.53144,,,
1639664,-4.55695,,,
1639665,-4.58244,,,
1639666,-4.60791,,,
1639667,-4.63335,,,
1639668,-4.65878,,,
1639669,-4.68419,,,
1639670,-4.70958,,,
1639671,-4.73495,,,
1639672,-4.76029,,,
1639673,-4.78562,,,
1639674,-4.81092,,,
1639675,-4.83621,,,
1639676,-4.86147,,,
1639677,-4.88671,,,
1639678,-4.91193,,,
1639679,-4.93713,,,
1639680,-4.9623,,,
1639681,-4.98746,,,
1639682,-5.01259,,,
1639683,-5.0377,,,
1639684,-5.06279,,,
1639685,-5.08786,,,
1639686,-5.1129,,,
1639687,-5.13792,,,
1639688,-5.16292,,,
1639689,-5.1879,,,
1639690,-5.21285,,,
1639691,-5.23778,,,
1639692,-5.26269,,,
1639693,-5.28758,,,
1639694,-5.31244,,,
1639695,-5.33728,,,
1639696,-5.36209,,,
1639697,-5.38688,,,
1639698,-5.41165,,,
1639699,-5.43639,,,
1639700,-5.46111,,,
1639701,-5.48581,,,
1639702,-5.51048,,,
1639703,-5.53513,,,
1639704,-5.55975,,,
1639705,-5.58435,,,
1639706,-5.60893,,,
1639707,-5.63348,,,
1639708,-5.658,,,
1639709,-5.68251,,,
1639710,-5.70698,,,
1639711,-5.73143,,,
1639712,-5.75586,,,
1639713,-5.78026,,,
1639714,-5.80463,,,
1639715,-5.82898,,,
1639716,-5.85331,,,
1639717,-5.8776,,,
1639718,-5.90188,,,
1639719,-5.92612,,,
1639720,-5.95034,,,
1639721,-5.97454,,,
1639722,-5.99871,,,
1639723,-6.02285,,,
1639724,-6.04696,,,
1639725,-6.07105,,,
1639726,-6.09512,,,
1639727,-6.11915,,,
1639728,-6.14316,,,
1639729,-6.16714,,,
1639730,-6.1911,,,
1639731,-6.21502,,,
1639732,-6.23892,,,
1639733,-6.2628,,,
1639734,-6.28664,,,
1639735,-6.31046,,,
1639736,-6.33425,,,
1639737,-6.35801,,,
1639738,-6.38175,,,
1639739,-6.40546,,,
1639740,-6.42913,,,
1639741,-6.45278,,,
1639742,-6.47641,,,
1639743,-6.5,,,
1639744,-6.52357,,,
1639745,-6.5471,,,
1639746,-6.57061,,,
1639747,-6.59409,,,
1639748,-6.61754,,,
1639749,-6.64096,,,
1639750,-6.66435,,,
1639751,-6.68771,,,
1639752,-6.71105,,,
1639753,-6.73435,,,
1639754,-6.75763,,,
1639755,-6.78087,,,
1639756,-6.80409,,,
1639757,-6.82727,,,
1639758,-6.85043,,,
1639759,-6.87355,,,
1639760,-6.89665,,,
1639761,-6.91971,,,
1639762,-6.94274,,,
1639763,-6.96575,,,
1639764,-6.98872,,,
1639765,-7.01166,,,
1639766,-7.03458,,,
1639767,-7.05746,,,
1639768,-7.08031,,,
1639769,-7.10313,,,
1639770,-7.12591,,,
1639771,-7.14867,,,
1639772,-7.1714,,,
1639773,-7.19409,,,
1639774,-7.21675,,,
1639775,-7.23938,,,
1639776,-7.26198,,,
1639777,-7.28455,,,
1639778,-7.30708,,,
1639779,-7.32959,,,
1639780,-7.35206,,,
1639781,-7.3745,,,
1639782,-7.3969,,,
1639783,-7.41928,,,
1639784,-7.44162,,,
1639785,-7.46393,,,
1639786,-7.4862,,,
1639787,-7.50845,,,
1639788,-7.53066,,,
1639789,-7.55283,,,
1639790,-7.57498,,,
1639791,-7.59709,,,
1639792,-7.61916,,,
1639793,-7.64121,,,
1639794,-7.66322,,,
1639795,-7.6852,,,
1639796,-7.70714,,,
1639797,-7.72905,,,
1639798,-7.75092,,,
1639799,-7.77276,,,
1639800,-7.79457,,,
1639801,-7.81635,,,
1639802,-7.83808,,,
1639803,-7.85979,,,
1639804,-7.88146,,,
1639805,-7.90309,,,
1639806,-7.92469,,,
1639807,-7.94626,,,
1639808,-7.96779,,,
1639809,-7.98929,,,
1639810,-8.01075,,,
1639811,-8.03218,,,
1639812,-8.05357,,,
1639813,-8.07492,,,
1639814,-8.09624,,,
1639815,-8.11753,,,
1639816,-8.13877,,,
1639817,-8.15999,,,
1639818,-8.18116,,,
1639819,-8.20231,,,
1639820,-8.22341,,,
1639821,-8.24448,,,
1639822,-8.26551,,,
1639823,-8.28651,,,
1639824,-8.30747,,,
1639825,-8.3284,,,
1639826,-8.34928,,,
1639827,-8.37014,,,
1639828,-8.39095,,,
1639829,-8.41173,,,
1639830,-8.43247,,,
1639831,-8.45317,,,
1639832,-8.47384,,,
1639833,-8.49447,,,
1639834,-8.51506,,,
1639835,-8.53561,,,
1639836,-8.55613,,,
1639837,-8.57661,,,
1639838,-8.59705,,,
1639839,-8.61746,,,
1639840,-8.63783,,,
1639841,-8.65815,,,
1639842,-8.67844,,,
1639843,-8.6987,,,
1639844,-8.71891,,,
1639845,-8.73909,,,
1639846,-8.75923,,,
1639847,-8.77933,,,
1639848,-8.79939,,,
1639849,-8.81941,,,
1639850,-8.83939,,,
1639851,-8.85934,,,
1639852,-8.87924,,,
1639853,-8.89911,,,
1639854,-8.91894,,,
1639855,-8.93873,,,
1639856,-8.95848,,,
1639857,-8.97819,,,
1639858,-8.99786,,,
1639859,-9.01749,,,
1639860,-9.03709,,,
1639861,-9.05664,,,
1639862,-9.07615,,,
1639863,-9.09562,,,
1639864,-9.11506,,,
1639865,-9.13445,,,
1639866,-9.1538,,,
1639867,-9.17312,,,
1639868,-9.19239,,,
1639869,-9.21162,,,
1639870,-9.23081,,,
1639871,-9.24996,,,
1639872,-9.26907,,,
1639873,-9.28815,,,
1639874,-9.30717,,,
1639875,-9.32616,,,
1639876,-9.34511,,,
1639877,-9.36402,,,
1639878,-9.38288,,,
1639879,-9.40171,,,
1639880,-9.42049,,,
1639881,-9.43923,,,
1639882,-9.45793,,,
1639883,-9.47659,,,
1639884,-9.49521,,,
1639885,-9.51379,,,
1639886,-9.53232,,,
1639887,-9.55081,,,
1639888,-9.56926,,,
1639889,-9.58767,,,
1639890,-9.60604,,,
1639891,-9.62436,,,
1639892,-9.64264,,,
1639893,-9.66088,,,
1639894,-9.67908,,,
1639895,-9.69724,,,
1639896,-9.71535,,,
1639897,-9.73342,,,
1639898,-9.75144,,,
1639899,-9.76943,,,
1639900,-9.78737,,,
1639901,-9.80527,,,
1639902,-9.82312,,,
1639903,-9.84094,,,
1639904,-9.8587,,,
1639905,-9.87643,,,
1639906,-9.89411,,,
1639907,-9.91175,,,
1639908,-9.92935,,,
1639909,-9.9469,,,
1639910,-9.96441,,,
1639911,-9.98187,,,
1639912,-9.9993,,,
1639913,-10.0167,,,
1639914,-10.034,,,
1639915,-10.0513,,,
1639916,-10.0685,,,
1639917,-10.0857,,,
1639918,-10.1029,,,
1639919,-10.12,,,
1639920,-10.1371,,,
1639921,-10.1541,,,
1639922,-10.1711,,,
1639923,-10.188,,,
1639924,-10.2049,,,
1639925,-10.2217,,,
1639926,-10.2386,,,
1639927,-10.2553,,,
1639928,-10.272,,,
1639929,-10.2887,,,
1639930,-10.3053,,,
1639931,-10.3219,,,
1639932,-10.3384,,,
1639933,-10.3549,,,
1639934,-10.3713,,,
1639935,-10.3877,,,
1639936,-10.4041,,,
1639937,-10.4204,,,
1639938,-10.4366,,,
1639939,-10.4528,,,
1639940,-10.469,,,
1639941,-10.4851,,,
1639942,-10.5012,,,
1639943,-10.5172,,,
1639944,-10.5332,,,
1639945,-10.5491,,,
1639946,-10.565,,,
1639947,-10.5809,,,
1639948,-10.5967,,,
1639949,-10.6124,,,
1639950,-10.6281,,,
1639951,-10.6438,,,
1639952,-10.6594,,,
1639953,-10.6749,,,
1639954,-10.6905,,,
1639955,-10.7059,,,
1639956,-10.7213,,,
1639957,-10.7367,,,
1639958,-10.752,,,
1639959,-10.7673,,,
1639960,-10.7826,,,
1639961,-10.7977,,,
1639962,-10.8129,,,
1639963,-10.828,,,
1639964,-10.843,,,
1639965,-10.858,,,
1639966,-10.873,,,
1639967,-10.8879,,,
1639968,-10.9027,,,
1639969,-10.9175,,,
1639970,-10.9323,,,
1639971,-10.947,,,
1639972,-10.9616,,,
1639973,-10.9763,,,
1639974,-10.9908,,,
1639975,-11.0053,,,
1639976,-11.0198,,,
1639977,-11.0342,,,
1639978,-11.0486,,,
1639979,-11.0629,,,
1639980,-11.0772,,,
1639981,-11.0914,,,
1639982,-11.1056,,,
1639983,-11.1197,,,
1639984,-11.1338,,,
1639985,-11.1478,,,
1639986,-11.1618,,,
1639987,-11.1758,,,
1639988,-11.1896,,,
1639989,-11.2035,,,
1639990,-11.2173,,,
1639991,-11.231,,,
1639992,-11.2447,,,
1639993,-11.2583,,,
1639994,-11.2719,,,
1639995,-11.2855,,,
1639996,-11.2989,,,
1639997,-11.3124,,,
1639998,-11.3258,,,
1639999,-11.3391,,,
1640000,-11.3524,,,
1640001,-11.3657,,,
1640002,-11.3788,,,
1640003,-11.392,,,
1640004,-11.4051,,,
1640005,-11.4181,,,
1640006,-11.4311,,,
1640007,-11.4441,,,
1640008,-11.4569,,,
1640009,-11.4698,,,
1640010,-11.4826,,,
1640011,-11.4953,,,
1640012,-11.508,,,
1640013,-11.5206,,,
1640014,-11.5332,,,
1640015,-11.5458,,,
1640016,-11.5583,,,
1640017,-11.5707,,,
1640018,-11.5831,,,
1640019,-11.5954,,,
1640020,-11.6077,,,
1640021,-11.6199,,,
1640022,-11.6321,,,
1640023,-11.6443,,,
1640024,-11.6563,,,
1640025,-11.6684,,,
1640026,-11.6803,,,
1640027,-11.6923,,,
1640028,-11.7041,,,
1640029,-11.716,,,
1640030,-11.7277,,,
1640031,-11.7395,,,
1640032,-11.7511,,,
1640033,-11.7628,,,
1640034,-11.7743,,,
1640035,-11.7858,,,
1640036,-11.7973,,,
1640037,-11.8087,,,
1640038,-11.8201,,,
1640039,-11.8314,,,
1640040,-11.8426,,,
1640041,-11.8538,,,
1640042,-11.865,,,
1640043,-11.8761,,,
1640044,-11.8871,,,
1640045,-11.8981,,,
1640046,-11.9091,,,
1640047,-11.92,,,
1640048,-11.9308,,,
1640049,-11.9416,,,
1640050,-11.9523,,,
1640051,-11.963,,,
1640052,-11.9736,,,
1640053,-11.9842,,,
1640054,-11.9947,,,
1640055,-12.0052,,,
1640056,-12.0156,,,
1640057,-12.026,,,
1640058,-12.0363,,,
1640059,-12.0466,,,
1640060,-12.0568,,,
1640061,-12.0669,,,
1640062,-12.077,,,
1640063,-12.0871,,,
1640064,-12.0971,,,
1640065,-12.107,,,
1640066,-12.1169,,,
1640067,-12.1268,,,
1640068,-12.1365,,,
1640069,-12.1463,,,
1640070,-12.156,,,
1640071,-12.1656,,,
1640072,-12.1751,,,
1640073,-12.1847,,,
1640074,-12.1941,,,
1640075,-12.2035,,,
1640076,-12.2129,,,
1640077,-12.2222,,,
1640078,-12.2315,,,
1640079,-12.2406,,,
1640080,-12.2498,,,
1640081,-12.2589,,,
1640082,-12.2679,,,
1640083,-12.2769,,,
1640084,-12.2858,,,
1640085,-12.2947,,,
1640086,-12.3035,,,
1640087,-12.3123,,,
1640088,-12.321,,,
1640089,-12.3296,,,
1640090,-12.3383,,,
1640091,-12.3468,,,
1640092,-12.3553,,,
1640093,-12.3637,,,
1640094,-12.3721,,,
1640095,-12.3805,,,
1640096,-12.3887,,,
1640097,-12.397,,,
1640098,-12.4051,,,
1640099,-12.4132,,,
1640100,-12.4213,,,
1640101,-12.4293,,,
1640102,-12.4373,,,
1640103,-12.4452,,,
1640104,-12.453,,,
1640105,-12.4608,,,
1640106,-12.4685,,,
1640107,-12.4762,,,
1640108,-12.4838,,,
1640109,-12.4914,,,
1640110,-12.4989,,,
1640111,-12.5064,,,
1640112,-12.5138,,,
1640113,-12.5211,,,
1640114,-12.5284,,,
1640115,-12.5356,,,
1640116,-12.5428,,,
1640117,-12.55,,,
1640118,-12.557,,,
1640119,-12.5641,,,
1640120,-12.571,,,
1640121,-12.5779,,,
1640122,-12.5848,,,
1640123,-12.5916,,,
1640124,-12.5983,,,
1640125,-12.605,,,
1640126,-12.6116,,,
1640127,-12.6182,,,
1640128,-12.6247,,,
1640129,-12.6312,,,
1640130,-12.6376,,,
1640131,-12.644,,,
1640132,-12.6503,,,
1640133,-12.6565,,,
1640134,-12.6627,,,
1640135,-12.6688,,,
1640136,-12.6749,,,
1640137,-12.681,,,
1640138,-12.6869,,,
1640139,-12.6928,,,
1640140,-12.6987,,,
1640141,-12.7045,,,
1640142,-12.7102,,,
1640143,-12.7159,,,
1640144,-12.7216,,,
1640145,-12.7271,,,
1640146,-12.7326,,,
1640147,-12.7381,,,
1640148,-12.7435,,,
1640149,-12.7489,,,
1640150,-12.7542,,,
1640151,-12.7594,,,
1640152,-12.7646,,,
1640153,-12.7697,,,
1640154,-12.7748,,,
1640155,-12.7798,,,
1640156,-12.7848,,,
1640157,-12.7897,,,
1640158,-12.7945,,,
1640159,-12.7993,,,
1640160,-12.8041,,,
1640161,-12.8088,,,
1640162,-12.8134,,,
1640163,-12.8179,,,
1640164,-12.8225,,,
1640165,-12.8269,,,
1640166,-12.8313,,,
1640167,-12.8357,,,
1640168,-12.8399,,,
1640169,-12.8442,,,
1640170,-12.8484,,,
1640171,-12.8525,,,
1640172,-12.8565,,,
1640173,-12.8605,,,
1640174,-12.8645,,,
1640175,-12.8684,,,
1640176,-12.8722,,,
1640177,-12.876,,,
1640178,-12.8797,,,
1640179,-12.8834,,,
1640180,-12.887,,,
1640181,-12.8906,,,
1640182,-12.8941,,,
1640183,-12.8975,,,
1640184,-12.9009,,,
1640185,-12.9042,,,
1640186,-12.9075,,,
1640187,-12.9107,,,
1640188,-12.9138,,,
1640189,-12.9169,,,
1640190,-12.92,,,
1640191,-12.923,,,
1640192,-12.9259,,,
1640193,-12.9288,,,
1640194,-12.9316,,,
1640195,-12.9344,,,
1640196,-12.9371,,,
